,order_number,line_item,order_date,delivery_date,customer_key,store_key,product_key,quantity,currency_code
13169,1053003,4,2017-11-18,,1579183,50,154,1,USD
13170,1053003,5,2017-11-18,,1579183,50,1460,2,USD
13171,1053004,1,2017-11-18,,2007125,50,56,6,USD
13172,1053004,2,2017-11-18,,2007125,50,3,7,USD
13173,1053005,1,2017-11-18,,1029182,39,655,2,GBP
13174,1053005,2,2017-11-18,,1029182,39,148,3,GBP
13175,1053005,3,2017-11-18,,1029182,39,2051,4,GBP
13176,1053006,1,2017-11-18,,201299,8,149,1,CAD
13177,1053006,2,2017-11-18,,201299,8,1410,2,CAD
13178,1053006,3,2017-11-18,,201299,8,1635,1,CAD
13179,1053007,1,2017-11-18,2017-11-24,248690,0,1068,4,CAD
13180,1053007,2,2017-11-18,2017-11-24,248690,0,2371,3,CAD
13181,1053007,3,2017-11-18,2017-11-24,248690,0,417,5,CAD
13182,1053008,1,2017-11-18,,791855,30,1572,4,EUR
13183,1053008,2,2017-11-18,,791855,30,439,4,EUR
13184,1053008,3,2017-11-18,,791855,30,663,4,EUR
13185,1053009,1,2017-11-18,2017-11-26,1079159,0,2443,3,GBP
13186,1053009,2,2017-11-18,2017-11-26,1079159,0,124,1,GBP
13187,1053009,3,2017-11-18,2017-11-26,1079159,0,91,6,GBP
13188,1053010,1,2017-11-18,,1410778,66,55,1,USD
13189,1053010,2,2017-11-18,,1410778,66,2091,4,USD
13190,1053010,3,2017-11-18,,1410778,66,480,4,USD
13191,1053010,4,2017-11-18,,1410778,66,1493,3,USD
13192,1053010,5,2017-11-18,,1410778,66,122,10,USD
13193,1053010,6,2017-11-18,,1410778,66,1232,5,USD
13194,1053010,7,2017-11-18,,1410778,66,327,1,USD
13195,1053011,1,2017-11-18,,1678823,51,1490,2,USD
13196,1053011,2,2017-11-18,,1678823,51,1512,3,USD
13197,1053012,1,2017-11-18,,416331,24,1067,4,EUR
13198,1053012,2,2017-11-18,,416331,24,2514,1,EUR
13199,1053013,1,2017-11-18,2017-11-20,1003708,0,423,2,GBP
13200,1053013,2,2017-11-18,2017-11-20,1003708,0,1602,3,GBP
13201,1053013,3,2017-11-18,2017-11-20,1003708,0,1886,3,GBP
13202,1053014,1,2017-11-18,,940066,36,30,2,GBP
13203,1053014,3,2017-11-18,,940066,36,1643,2,GBP
13204,1053015,1,2017-11-18,,466300,27,703,4,EUR
13205,1053015,2,2017-11-18,,466300,27,432,4,EUR
13206,1053016,1,2017-11-18,,979318,38,1663,1,GBP
13207,1053016,2,2017-11-18,,979318,38,98,1,GBP
13208,1053017,1,2017-11-18,,1539575,51,431,2,USD
13209,1053017,2,2017-11-18,,1539575,51,805,5,USD
13210,1053017,3,2017-11-18,,1539575,51,450,6,USD
13211,1053018,1,2017-11-18,,2011298,50,63,8,USD
13212,1053018,2,2017-11-18,,2011298,50,1622,2,USD
13213,1053018,3,2017-11-18,,2011298,50,2102,2,USD
13214,1055000,1,2017-11-20,2017-11-26,502452,0,2377,3,EUR
13215,1055000,2,2017-11-20,2017-11-26,502452,0,1420,1,EUR
13216,1055001,1,2017-11-20,,887036,31,1598,4,EUR
13217,1055001,2,2017-11-20,,887036,31,53,2,EUR
13218,1055002,1,2017-11-20,,1632461,59,2258,1,USD
13219,1055002,2,2017-11-20,,1632461,59,111,1,USD
13220,1055002,3,2017-11-20,,1632461,59,59,2,USD
13221,1055002,4,2017-11-20,,1632461,59,60,4,USD
13222,1055003,1,2017-11-20,,595271,23,2429,3,EUR
13223,1055004,1,2017-11-20,,1604371,64,118,1,USD
13224,1055004,2,2017-11-20,,1604371,64,1750,1,USD
13225,1055005,1,2017-11-20,,2026106,44,1634,1,USD
13226,1055006,1,2017-11-20,2017-11-23,1448602,0,1665,1,USD
13227,1055006,2,2017-11-20,2017-11-23,1448602,0,445,8,USD
13228,1055006,3,2017-11-20,2017-11-23,1448602,0,1609,2,USD
13229,1055006,4,2017-11-20,2017-11-23,1448602,0,1652,7,USD
13230,1055008,1,2017-11-20,,1357822,64,171,3,USD
13231,1055008,2,2017-11-20,,1357822,64,374,7,USD
13232,1056000,1,2017-11-21,,1714276,53,442,9,USD
13233,1056000,2,2017-11-21,,1714276,53,1575,4,USD
13234,1056000,3,2017-11-21,,1714276,53,458,6,USD
13235,1056001,1,2017-11-21,,389303,10,494,3,CAD
13236,1056001,2,2017-11-21,,389303,10,105,2,CAD
13237,1056001,4,2017-11-21,,389303,10,2516,1,CAD
13238,1056002,1,2017-11-21,,1126390,41,337,4,GBP
13239,1056002,2,2017-11-21,,1126390,41,1800,1,GBP
13240,1056003,1,2017-11-21,,742886,29,568,1,EUR
13241,1056004,1,2017-11-21,,1306378,65,1737,1,USD
13242,1056005,1,2017-11-21,,452209,23,465,9,EUR
13243,1056006,1,2017-11-21,2017-11-23,1248961,0,1426,6,USD
13244,1056006,2,2017-11-21,2017-11-23,1248961,0,519,7,USD
13245,1056006,3,2017-11-21,2017-11-23,1248961,0,160,3,USD
13246,1056007,1,2017-11-21,,624165,13,688,1,EUR
13247,1056007,2,2017-11-21,,624165,13,2043,1,EUR
13248,1056007,3,2017-11-21,,624165,13,442,1,EUR
13249,1056007,4,2017-11-21,,624165,13,1464,2,EUR
13250,1056007,5,2017-11-21,,624165,13,1577,3,EUR
13251,1056008,1,2017-11-21,,1879693,56,1544,2,USD
13252,1056008,2,2017-11-21,,1879693,56,1519,1,USD
13253,1056009,1,2017-11-21,,1833076,55,430,8,USD
13254,1056010,1,2017-11-21,,1502555,61,1577,2,USD
13255,1057000,1,2017-11-22,,1778116,54,425,1,USD
13256,1057001,1,2017-11-22,,1956922,59,320,7,USD
13257,1057002,1,2017-11-22,,1318330,64,1999,10,USD
13258,1057002,2,2017-11-22,,1318330,64,1263,3,USD
13259,1057002,3,2017-11-22,,1318330,64,1216,2,USD
13260,1057002,4,2017-11-22,,1318330,64,1397,3,USD
13261,1057004,1,2017-11-22,,130270,5,2019,1,AUD
13262,1057004,2,2017-11-22,,130270,5,75,2,AUD
13263,1057004,3,2017-11-22,,130270,5,56,8,AUD
13264,1057004,4,2017-11-22,,130270,5,84,2,AUD
13265,1057005,1,2017-11-22,,742026,30,67,1,EUR
13266,1057005,2,2017-11-22,,742026,30,1488,6,EUR
13267,1057006,1,2017-11-22,,397285,9,1741,3,CAD
13268,1057006,2,2017-11-22,,397285,9,1406,1,CAD
13269,1057007,1,2017-11-22,,317235,9,1967,4,CAD
13270,1057007,2,2017-11-22,,317235,9,1446,2,CAD
13271,1057011,1,2017-11-22,,1804459,53,452,3,USD
13272,1057011,2,2017-11-22,,1804459,53,1817,1,USD
13273,1057011,3,2017-11-22,,1804459,53,1578,1,USD
13274,1057012,1,2017-11-22,,1628856,59,71,2,USD
13275,1057012,2,2017-11-22,,1628856,59,94,2,USD
13276,1057013,1,2017-11-22,,1848442,57,153,1,USD
13277,1057013,2,2017-11-22,,1848442,57,1530,8,USD
13278,1057014,1,2017-11-22,2017-11-28,271122,0,2249,2,CAD
13279,1057014,2,2017-11-22,2017-11-28,271122,0,112,4,CAD
13280,1057014,3,2017-11-22,2017-11-28,271122,0,145,2,CAD
13281,1058001,1,2017-11-23,,856134,33,1181,3,EUR
13282,1058001,2,2017-11-23,,856134,33,1111,1,EUR
13283,1058001,3,2017-11-23,,856134,33,1024,2,EUR
13284,1058002,1,2017-11-23,,1041700,38,1774,1,GBP
13285,1058002,2,2017-11-23,,1041700,38,184,1,GBP
13286,1058004,1,2017-11-23,,1939196,51,130,2,USD
13287,1058004,2,2017-11-23,,1939196,51,2216,7,USD
13288,1058005,1,2017-11-23,,620797,17,1625,8,EUR
13289,1058005,2,2017-11-23,,620797,17,1223,10,EUR
13290,1058006,1,2017-11-23,2017-11-25,213806,0,90,4,CAD
13291,1058006,3,2017-11-23,2017-11-25,213806,0,421,3,CAD
13292,1058006,4,2017-11-23,2017-11-25,213806,0,1453,1,CAD
13293,1058007,1,2017-11-23,,1266939,53,432,4,USD
13294,1058007,2,2017-11-23,,1266939,53,50,2,USD
13295,1058008,1,2017-11-23,,1176216,36,445,2,GBP
13296,1058008,2,2017-11-23,,1176216,36,1493,5,GBP
13297,1058008,3,2017-11-23,,1176216,36,2043,3,GBP
13298,1058009,1,2017-11-23,,512276,20,920,1,EUR
13299,1058009,2,2017-11-23,,512276,20,1396,7,EUR
13300,1058009,3,2017-11-23,,512276,20,1635,7,EUR
13301,1058009,4,2017-11-23,,512276,20,2497,2,EUR
13302,1058009,5,2017-11-23,,512276,20,121,10,EUR
13303,1058010,1,2017-11-23,2017-12-03,1179743,0,656,3,GBP
13304,1058010,2,2017-11-23,2017-12-03,1179743,0,1570,2,GBP
13305,1058011,1,2017-11-23,2017-11-25,1306881,0,93,7,USD
13306,1058011,2,2017-11-23,2017-11-25,1306881,0,93,6,USD
13307,1058011,3,2017-11-23,2017-11-25,1306881,0,106,2,USD
13308,1058011,4,2017-11-23,2017-11-25,1306881,0,823,2,USD
13309,1058012,1,2017-11-23,,918800,38,111,3,GBP
13310,1058013,1,2017-11-23,2017-11-25,1245587,0,436,4,USD
13311,1058013,2,2017-11-23,2017-11-25,1245587,0,2037,6,USD
13312,1058013,3,2017-11-23,2017-11-25,1245587,0,1463,3,USD
13313,1058014,1,2017-11-23,,1249191,63,148,1,USD
13314,1058015,1,2017-11-23,,1614019,44,1348,3,USD
13315,1058015,2,2017-11-23,,1614019,44,1181,4,USD
13316,1058015,3,2017-11-23,,1614019,44,2040,7,USD
13317,1058015,4,2017-11-23,,1614019,44,1086,3,USD
13318,1058015,5,2017-11-23,,1614019,44,1658,5,USD
13319,1059000,1,2017-11-24,2017-12-02,1571169,0,1452,1,USD
13320,1059000,2,2017-11-24,2017-12-02,1571169,0,683,1,USD
13321,1059001,1,2017-11-24,,1806498,45,381,1,USD
13322,1059002,1,2017-11-24,,1418618,51,1486,2,USD
13323,1059002,2,2017-11-24,,1418618,51,915,6,USD
13324,1059003,1,2017-11-24,,387372,10,1678,6,CAD
13325,1059003,2,2017-11-24,,387372,10,84,4,CAD
13326,1059003,3,2017-11-24,,387372,10,995,2,CAD
13327,1059003,4,2017-11-24,,387372,10,643,5,CAD
13328,1059004,1,2017-11-24,,1869148,56,416,1,USD
13329,1059004,2,2017-11-24,,1869148,56,1498,2,USD
13330,1059004,3,2017-11-24,,1869148,56,1692,7,USD
13331,1059005,1,2017-11-24,,2074698,55,1627,3,USD
13332,1059006,1,2017-11-24,,2037884,45,1078,1,USD
13333,1059006,2,2017-11-24,,2037884,45,62,2,USD
13334,1059006,3,2017-11-24,,2037884,45,163,3,USD
13335,1059007,1,2017-11-24,,950923,42,1452,2,GBP
13336,1059007,2,2017-11-24,,950923,42,1645,6,GBP
13337,1059007,3,2017-11-24,,950923,42,61,2,GBP
13338,1059007,4,2017-11-24,,950923,42,1808,3,GBP
13339,1059008,1,2017-11-24,,659211,15,1416,3,EUR
13340,1059008,2,2017-11-24,,659211,15,64,6,EUR
13341,1059008,3,2017-11-24,,659211,15,1603,2,EUR
13342,1059009,1,2017-11-24,2017-11-27,1417693,0,505,3,USD
13343,1059010,1,2017-11-24,,1537507,61,1633,1,USD
13344,1059010,2,2017-11-24,,1537507,61,40,3,USD
13345,1059010,3,2017-11-24,,1537507,61,1419,3,USD
13346,1060001,1,2017-11-25,,460687,22,977,1,EUR
13347,1060001,2,2017-11-25,,460687,22,1500,2,EUR
13348,1060001,3,2017-11-25,,460687,22,546,2,EUR
13349,1060002,1,2017-11-25,,1644327,44,1463,2,USD
13350,1060003,1,2017-11-25,,1585839,45,87,3,USD
13351,1060003,2,2017-11-25,,1585839,45,2517,1,USD
13352,1060004,1,2017-11-25,,1042267,37,431,1,GBP
13353,1060005,1,2017-11-25,,1736139,65,456,9,USD
13354,1060005,2,2017-11-25,,1736139,65,172,7,USD
13355,1060005,3,2017-11-25,,1736139,65,1757,1,USD
13356,1060007,1,2017-11-25,,933086,40,2109,2,GBP
13357,1060007,2,2017-11-25,,933086,40,2041,1,GBP
13358,1060008,1,2017-11-25,,706108,30,442,7,EUR
13359,1060008,2,2017-11-25,,706108,30,1389,7,EUR
13360,1060008,3,2017-11-25,,706108,30,2148,6,EUR
13361,1060009,1,2017-11-25,2017-11-30,1141652,0,404,3,GBP
13362,1060009,2,2017-11-25,2017-11-30,1141652,0,2032,7,GBP
13363,1060011,1,2017-11-25,,1738514,44,755,2,USD
13364,1060012,1,2017-11-25,2017-11-29,410853,0,773,1,EUR
13365,1060012,2,2017-11-25,2017-11-29,410853,0,1353,1,EUR
13366,1060012,3,2017-11-25,2017-11-29,410853,0,1683,3,EUR
13367,1060012,4,2017-11-25,2017-11-29,410853,0,800,7,EUR
13368,1060012,5,2017-11-25,2017-11-29,410853,0,1469,9,EUR
13369,1060012,6,2017-11-25,2017-11-29,410853,0,2488,5,EUR
13370,1060012,7,2017-11-25,2017-11-29,410853,0,2361,2,EUR
13371,1060013,1,2017-11-25,,1081217,37,73,7,GBP
13372,1060014,1,2017-11-25,,29041,5,347,7,AUD
13373,1060014,2,2017-11-25,,29041,5,2113,1,AUD
13374,1060015,1,2017-11-25,2017-12-01,1422501,0,1619,6,USD
13375,1060015,2,2017-11-25,2017-12-01,1422501,0,52,9,USD
13376,1060015,3,2017-11-25,2017-12-01,1422501,0,83,7,USD
13377,1060016,1,2017-11-25,,1096834,42,2255,1,GBP
13378,1060016,2,2017-11-25,,1096834,42,1664,6,GBP
13379,1060019,1,2017-11-25,,1149206,37,2509,1,GBP
13380,1060020,1,2017-11-25,,1417693,50,1608,1,USD
13381,1060020,2,2017-11-25,,1417693,50,1493,5,USD
13382,1060020,3,2017-11-25,,1417693,50,503,1,USD
13383,1061000,1,2017-11-26,,1407493,61,592,1,USD
13384,1061000,2,2017-11-26,,1407493,61,2503,2,USD
13385,1061000,3,2017-11-26,,1407493,61,115,5,USD
13386,1061000,5,2017-11-26,,1407493,61,1370,1,USD
13387,1061000,6,2017-11-26,,1407493,61,1582,1,USD
13388,1062001,1,2017-11-27,,1414773,48,417,3,USD
13389,1062002,1,2017-11-27,,2026387,47,97,1,USD
13390,1062004,1,2017-11-27,2017-11-30,552019,0,1199,2,EUR
13391,1062005,1,2017-11-27,,871241,32,344,1,EUR
13392,1062005,2,2017-11-27,,871241,32,1592,2,EUR
13393,1062006,1,2017-11-27,,1630103,59,440,9,USD
13394,1062006,2,2017-11-27,,1630103,59,694,2,USD
13395,1062006,3,2017-11-27,,1630103,59,1609,5,USD
13396,1062006,4,2017-11-27,,1630103,59,1462,1,USD
13397,1062007,1,2017-11-27,2017-12-05,1803140,0,1618,4,USD
13398,1062008,1,2017-11-27,,1539041,57,332,3,USD
13399,1062008,2,2017-11-27,,1539041,57,1588,1,USD
13400,1062008,3,2017-11-27,,1539041,57,1624,3,USD
13401,1063000,1,2017-11-28,,1291868,53,1469,1,USD
13402,1063001,1,2017-11-28,,1669695,64,157,2,USD
13403,1063001,2,2017-11-28,,1669695,64,671,9,USD
13404,1063002,1,2017-11-28,2017-12-05,1561945,0,58,2,USD
13405,1063002,2,2017-11-28,2017-12-05,1561945,0,1822,1,USD
13406,1063002,3,2017-11-28,2017-12-05,1561945,0,1712,3,USD
13407,1063002,4,2017-11-28,2017-12-05,1561945,0,425,1,USD
13408,1063003,1,2017-11-28,,1895594,44,1596,3,USD
13409,1063004,1,2017-11-28,,869976,31,1456,2,EUR
13410,1063005,1,2017-11-28,,887764,34,102,2,EUR
13411,1063006,1,2017-11-28,2017-12-04,1039042,0,1403,2,GBP
13412,1063006,2,2017-11-28,2017-12-04,1039042,0,433,6,GBP
13413,1063007,1,2017-11-28,,1561561,56,53,1,USD
13414,1063007,2,2017-11-28,,1561561,56,436,4,USD
13415,1063007,3,2017-11-28,,1561561,56,143,3,USD
13416,1063007,4,2017-11-28,,1561561,56,440,7,USD
13417,1063008,1,2017-11-28,2017-12-04,762959,0,23,6,EUR
13418,1063009,1,2017-11-28,,1790611,64,447,1,USD
13419,1063010,1,2017-11-28,,1057055,40,750,3,GBP
13420,1063010,2,2017-11-28,,1057055,40,1611,8,GBP
13421,1063010,3,2017-11-28,,1057055,40,98,3,GBP
13422,1064000,1,2017-11-29,,1052486,41,47,3,GBP
13423,1064000,2,2017-11-29,,1052486,41,1593,7,GBP
13424,1064000,3,2017-11-29,,1052486,41,428,2,GBP
13425,1064000,4,2017-11-29,,1052486,41,449,1,GBP
13426,1064000,5,2017-11-29,,1052486,41,60,1,GBP
13427,1064000,6,2017-11-29,,1052486,41,1166,7,GBP
13428,1064001,1,2017-11-29,,1361969,45,800,4,USD
13429,1064002,1,2017-11-29,,339068,8,2503,1,CAD
13430,1064002,2,2017-11-29,,339068,8,189,6,CAD
13431,1064002,4,2017-11-29,,339068,8,446,3,CAD
13432,1064003,1,2017-11-29,,695540,12,454,1,EUR
13433,1064003,2,2017-11-29,,695540,12,2223,6,EUR
13434,1064004,1,2017-11-29,,1009854,36,81,6,GBP
13435,1064005,1,2017-11-29,2017-12-06,1910821,0,1638,4,USD
13436,1064005,2,2017-11-29,2017-12-06,1910821,0,2393,2,USD
13437,1064005,3,2017-11-29,2017-12-06,1910821,0,139,2,USD
13438,1064005,4,2017-11-29,2017-12-06,1910821,0,57,5,USD
13439,1064005,5,2017-11-29,2017-12-06,1910821,0,1242,3,USD
13440,1064006,1,2017-11-29,,1282455,45,1495,7,USD
13441,1064006,2,2017-11-29,,1282455,45,460,1,USD
13442,1064007,1,2017-11-29,,404359,24,2087,1,EUR
13443,1064008,1,2017-11-29,,337764,9,1692,1,CAD
13444,1064008,2,2017-11-29,,337764,9,2005,4,CAD
13445,1064009,1,2017-11-29,,1733373,47,105,3,USD
13446,1064010,1,2017-11-29,,507298,20,1677,4,EUR
13447,1064010,2,2017-11-29,,507298,20,1700,1,EUR
13448,1064010,3,2017-11-29,,507298,20,58,8,EUR
13449,1064010,4,2017-11-29,,507298,20,2085,2,EUR
13450,1064011,1,2017-11-29,,1626920,53,85,2,USD
13451,1064012,1,2017-11-29,,1411409,57,13,3,USD
13452,1064012,3,2017-11-29,,1411409,57,712,3,USD
13453,1064012,4,2017-11-29,,1411409,57,176,7,USD
13454,1064013,1,2017-11-29,,871690,33,52,3,EUR
13455,1065000,1,2017-11-30,,836922,34,1013,7,EUR
13456,1065001,1,2017-11-30,,1374597,47,1628,4,USD
13457,1065001,2,2017-11-30,,1374597,47,1723,2,USD
13458,1065002,1,2017-11-30,,1841548,56,1697,3,USD
13459,1065002,2,2017-11-30,,1841548,56,595,5,USD
13460,1065003,1,2017-11-30,,285254,9,18,5,CAD
13461,1065004,1,2017-11-30,,794575,30,2207,3,EUR
13462,1065005,1,2017-11-30,,1441326,66,705,1,USD
13463,1065006,1,2017-11-30,,1433216,65,239,1,USD
13464,1065006,2,2017-11-30,,1433216,65,290,1,USD
13465,1065006,3,2017-11-30,,1433216,65,1673,2,USD
13466,1065006,4,2017-11-30,,1433216,65,2089,6,USD
13467,1065007,1,2017-11-30,,1112974,42,475,1,GBP
13468,1065007,2,2017-11-30,,1112974,42,418,1,GBP
13469,1065008,1,2017-11-30,,674424,14,51,3,EUR
13470,1065008,2,2017-11-30,,674424,14,1672,6,EUR
13471,1065008,3,2017-11-30,,674424,14,2517,3,EUR
13472,1065008,4,2017-11-30,,674424,14,452,3,EUR
13473,1065008,5,2017-11-30,,674424,14,1367,1,EUR
13474,1065008,6,2017-11-30,,674424,14,2045,2,EUR
13475,1065008,7,2017-11-30,,674424,14,446,6,EUR
13476,1065009,1,2017-11-30,,1477712,65,153,3,USD
13477,1065010,1,2017-11-30,,2088994,66,1419,1,USD
13478,1065010,2,2017-11-30,,2088994,66,2155,2,USD
13479,1065010,3,2017-11-30,,2088994,66,1437,2,USD
13480,1065010,4,2017-11-30,,2088994,66,2017,2,USD
13481,1065010,5,2017-11-30,,2088994,66,2112,6,USD
13482,1065010,6,2017-11-30,,2088994,66,1512,1,USD
13483,1065011,1,2017-11-30,,1794593,59,1616,3,USD
13484,1065011,2,2017-11-30,,1794593,59,93,1,USD
13485,1065012,1,2017-11-30,,961647,42,75,2,GBP
13486,1065012,3,2017-11-30,,961647,42,496,5,GBP
13487,1065012,4,2017-11-30,,961647,42,100,3,GBP
13488,1065012,5,2017-11-30,,961647,42,1411,10,GBP
13489,1065012,6,2017-11-30,,961647,42,997,1,GBP
13490,1065012,7,2017-11-30,,961647,42,2016,1,GBP
13491,1065013,1,2017-11-30,,1976526,64,60,8,USD
13492,1065013,2,2017-11-30,,1976526,64,477,4,USD
13493,1065013,3,2017-11-30,,1976526,64,421,1,USD
13494,1065014,1,2017-11-30,2017-12-04,504949,0,101,2,EUR
13495,1065015,1,2017-11-30,2017-12-02,1367070,0,2051,2,USD
13496,1065016,1,2017-11-30,2017-12-04,1530975,0,439,1,USD
13497,1065016,2,2017-11-30,2017-12-04,1530975,0,1616,6,USD
13498,1065016,3,2017-11-30,2017-12-04,1530975,0,1262,2,USD
13499,1066000,1,2017-12-01,,1151559,37,144,2,GBP
13500,1066001,1,2017-12-01,,1646517,57,522,2,USD
13501,1066001,2,2017-12-01,,1646517,57,1422,7,USD
13502,1066002,1,2017-12-01,,2015228,59,1770,1,USD
13503,1066003,1,2017-12-01,,387372,9,382,5,CAD
13504,1066004,1,2017-12-01,,1742326,64,1552,3,USD
13505,1066005,1,2017-12-01,2017-12-06,773234,0,455,2,EUR
13506,1066005,2,2017-12-01,2017-12-06,773234,0,1447,7,EUR
13507,1066005,3,2017-12-01,2017-12-06,773234,0,357,3,EUR
13508,1066005,4,2017-12-01,2017-12-06,773234,0,2489,3,EUR
13509,1066005,5,2017-12-01,2017-12-06,773234,0,153,1,EUR
13510,1066005,6,2017-12-01,2017-12-06,773234,0,144,2,EUR
13511,1066005,7,2017-12-01,2017-12-06,773234,0,445,1,EUR
13512,1066007,1,2017-12-01,2017-12-06,1639477,0,1465,6,USD
13513,1066007,2,2017-12-01,2017-12-06,1639477,0,746,4,USD
13514,1066007,3,2017-12-01,2017-12-06,1639477,0,1597,4,USD
13515,1066008,1,2017-12-01,,940026,38,1693,2,GBP
13516,1066008,2,2017-12-01,,940026,38,457,1,GBP
13517,1066008,3,2017-12-01,,940026,38,508,4,GBP
13518,1066009,1,2017-12-01,,2007280,54,309,3,USD
13519,1066010,1,2017-12-01,,277915,9,91,1,CAD
13520,1067000,1,2017-12-02,,1260058,63,54,6,USD
13521,1067000,2,2017-12-02,,1260058,63,447,3,USD
13522,1067000,3,2017-12-02,,1260058,63,448,2,USD
13523,1067001,1,2017-12-02,,2043928,59,375,2,USD
13524,1067001,2,2017-12-02,,2043928,59,422,2,USD
13525,1067002,1,2017-12-02,,1565847,54,2186,1,USD
13526,1067004,1,2017-12-02,,1698337,54,2110,6,USD
13527,1067005,1,2017-12-02,,781667,29,1470,2,EUR
13528,1067005,2,2017-12-02,,781667,29,1263,1,EUR
13529,1067006,1,2017-12-02,,566319,23,555,6,EUR
13530,1067007,1,2017-12-02,,819982,31,2098,1,EUR
13531,1067009,1,2017-12-02,,878978,34,100,8,EUR
13532,1067010,1,2017-12-02,,1855347,59,963,2,USD
13533,1067010,2,2017-12-02,,1855347,59,1746,2,USD
13534,1067010,3,2017-12-02,,1855347,59,60,2,USD
13535,1067011,1,2017-12-02,,915874,42,1776,5,GBP
13536,1067011,2,2017-12-02,,915874,42,173,1,GBP
13537,1067012,1,2017-12-02,,232586,9,1704,3,CAD
13538,1067014,1,2017-12-02,,1411860,44,1554,6,USD
13539,1067018,1,2017-12-02,,547701,23,1273,2,EUR
13540,1067018,2,2017-12-02,,547701,23,2475,8,EUR
13541,1067020,1,2017-12-02,,1875566,57,443,5,USD
13542,1068000,1,2017-12-03,,1054612,36,1441,3,GBP
13543,1069000,1,2017-12-04,,1254329,65,1612,5,USD
13544,1069000,2,2017-12-04,,1254329,65,1813,3,USD
13545,1069000,3,2017-12-04,,1254329,65,67,3,USD
13546,1069001,1,2017-12-04,,575362,19,992,1,EUR
13547,1069001,2,2017-12-04,,575362,19,458,3,EUR
13548,1069001,3,2017-12-04,,575362,19,2418,2,EUR
13549,1069002,1,2017-12-04,,1089369,37,62,3,GBP
13550,1069002,2,2017-12-04,,1089369,37,761,1,GBP
13551,1069003,1,2017-12-04,,1171335,39,52,3,GBP
13552,1069006,1,2017-12-04,,1747015,47,424,1,USD
13553,1069006,2,2017-12-04,,1747015,47,2499,2,USD
13554,1069006,3,2017-12-04,,1747015,47,620,1,USD
13555,1069007,1,2017-12-04,2017-12-10,1298635,0,1540,7,USD
13556,1069008,1,2017-12-04,,962434,40,73,6,GBP
13557,1069008,2,2017-12-04,,962434,40,1343,3,GBP
13558,1070000,1,2017-12-05,,280277,10,1516,4,CAD
13559,1070000,2,2017-12-05,,280277,10,31,2,CAD
13560,1070000,4,2017-12-05,,280277,10,996,6,CAD
13561,1070000,5,2017-12-05,,280277,10,1672,6,CAD
13562,1070001,1,2017-12-05,,1574605,66,1930,3,USD
13563,1070001,2,2017-12-05,,1574605,66,80,1,USD
13564,1070001,3,2017-12-05,,1574605,66,1292,1,USD
13565,1070001,4,2017-12-05,,1574605,66,670,3,USD
13566,1070002,1,2017-12-05,,786890,30,1537,7,EUR
13567,1070002,2,2017-12-05,,786890,30,1655,5,EUR
13568,1070002,3,2017-12-05,,786890,30,1694,1,EUR
13569,1070003,1,2017-12-05,,1728060,47,1602,2,USD
13570,1070004,1,2017-12-05,,660924,16,49,3,EUR
13571,1070004,2,2017-12-05,,660924,16,2086,2,EUR
13572,1070004,3,2017-12-05,,660924,16,2108,3,EUR
13573,1070004,4,2017-12-05,,660924,16,1690,4,EUR
13574,1070004,5,2017-12-05,,660924,16,55,1,EUR
13575,1070004,6,2017-12-05,,660924,16,450,2,EUR
13576,1070004,7,2017-12-05,,660924,16,5,3,EUR
13577,1070005,1,2017-12-05,2017-12-14,251045,0,714,6,CAD
13578,1070006,1,2017-12-05,,330981,9,1621,1,CAD
13579,1070007,1,2017-12-05,,1266006,64,1571,6,USD
13580,1070007,2,2017-12-05,,1266006,64,1229,3,USD
13581,1070008,1,2017-12-05,,276108,9,211,7,CAD
13582,1070008,2,2017-12-05,,276108,9,1307,1,CAD
13583,1070009,1,2017-12-05,,1823848,61,1427,6,USD
13584,1070009,2,2017-12-05,,1823848,61,1409,8,USD
13585,1070009,3,2017-12-05,,1823848,61,1580,5,USD
13586,1070009,4,2017-12-05,,1823848,61,1213,6,USD
13587,1070010,1,2017-12-05,,443858,20,47,1,EUR
13588,1070010,2,2017-12-05,,443858,20,11,8,EUR
13589,1071000,1,2017-12-06,,905941,37,105,1,GBP
13590,1071001,1,2017-12-06,,1632547,55,1040,7,USD
13591,1071001,2,2017-12-06,,1632547,55,1812,6,USD
13592,1071002,1,2017-12-06,2017-12-11,1687142,0,1615,1,USD
13593,1071002,2,2017-12-06,2017-12-11,1687142,0,176,3,USD
13594,1071002,4,2017-12-06,2017-12-11,1687142,0,2182,2,USD
13595,1071004,1,2017-12-06,,1568944,61,1716,5,USD
13596,1071004,2,2017-12-06,,1568944,61,56,9,USD
13597,1071004,3,2017-12-06,,1568944,61,1455,3,USD
13598,1071005,1,2017-12-06,,1560490,51,1616,2,USD
13599,1071005,2,2017-12-06,,1560490,51,94,1,USD
13600,1071006,1,2017-12-06,2017-12-12,1196673,0,1291,2,GBP
13601,1071007,1,2017-12-06,,1389511,61,1787,1,USD
