,date,currency,exchange
3381,2016-11-07,CAD,1.3391
3382,2016-11-07,AUD,1.3015
3383,2016-11-07,EUR,0.904
3384,2016-11-07,GBP,0.8049
3385,2016-11-08,USD,1.0
3386,2016-11-08,CAD,1.3368
3387,2016-11-08,AUD,1.2984
3388,2016-11-08,EUR,0.906
3389,2016-11-08,GBP,0.8071
3390,2016-11-09,USD,1.0
3391,2016-11-09,CAD,1.3426
3392,2016-11-09,AUD,1.3007
3393,2016-11-09,EUR,0.9073
3394,2016-11-09,GBP,0.8077
3395,2016-11-10,USD,1.0
3396,2016-11-10,CAD,1.3482
3397,2016-11-10,AUD,1.3158
3398,2016-11-10,EUR,0.9179
3399,2016-11-10,GBP,0.8057
3400,2016-11-11,USD,1.0
3401,2016-11-11,CAD,1.3491
3402,2016-11-11,AUD,1.3149
3403,2016-11-11,EUR,0.9171
3404,2016-11-11,GBP,0.7899
3405,2016-11-12,USD,1.0
3406,2016-11-12,CAD,1.3491
3407,2016-11-12,AUD,1.3149
3408,2016-11-12,EUR,0.9171
3409,2016-11-12,GBP,0.7899
3410,2016-11-13,USD,1.0
3411,2016-11-13,CAD,1.3491
3412,2016-11-13,AUD,1.3149
3413,2016-11-13,EUR,0.9171
3414,2016-11-13,GBP,0.7899
3415,2016-11-14,USD,1.0
3416,2016-11-14,CAD,1.3538
3417,2016-11-14,AUD,1.3247
3418,2016-11-14,EUR,0.9279
3419,2016-11-14,GBP,0.7979
3420,2016-11-15,USD,1.0
3421,2016-11-15,CAD,1.3525
3422,2016-11-15,AUD,1.3228
3423,2016-11-15,EUR,0.9289
3424,2016-11-15,GBP,0.8048
3425,2016-11-16,USD,1.0
3426,2016-11-16,CAD,1.3479
3427,2016-11-16,AUD,1.3393
3428,2016-11-16,EUR,0.9344
3429,2016-11-16,GBP,0.8046
3430,2016-11-17,USD,1.0
3431,2016-11-17,CAD,1.3426
3432,2016-11-17,AUD,1.3398
3433,2016-11-17,EUR,0.9331
3434,2016-11-17,GBP,0.803
3435,2016-11-18,USD,1.0
3436,2016-11-18,CAD,1.3515
3437,2016-11-18,AUD,1.3525
3438,2016-11-18,EUR,0.9408
3439,2016-11-18,GBP,0.8112
3440,2016-11-19,USD,1.0
3441,2016-11-19,CAD,1.3515
3442,2016-11-19,AUD,1.3525
3443,2016-11-19,EUR,0.9408
3444,2016-11-19,GBP,0.8112
3445,2016-11-20,USD,1.0
3446,2016-11-20,CAD,1.3515
3447,2016-11-20,AUD,1.3525
3448,2016-11-20,EUR,0.9408
3449,2016-11-20,GBP,0.8112
3450,2016-11-21,USD,1.0
3451,2016-11-21,CAD,1.3459
3452,2016-11-21,AUD,1.3568
3453,2016-11-21,EUR,0.9406
3454,2016-11-21,GBP,0.8064
3455,2016-11-22,USD,1.0
3456,2016-11-22,CAD,1.3403
3457,2016-11-22,AUD,1.3518
3458,2016-11-22,EUR,0.9419
3459,2016-11-22,GBP,0.8046
3460,2016-11-23,USD,1.0
3461,2016-11-23,CAD,1.345
3462,2016-11-23,AUD,1.3482
3463,2016-11-23,EUR,0.9432
3464,2016-11-23,GBP,0.8054
3465,2016-11-24,USD,1.0
3466,2016-11-24,CAD,1.3493
3467,2016-11-24,AUD,1.3532
3468,2016-11-24,EUR,0.948
3469,2016-11-24,GBP,0.8039
3470,2016-11-25,USD,1.0
3471,2016-11-25,CAD,1.3491
3472,2016-11-25,AUD,1.3435
3473,2016-11-25,EUR,0.9441
3474,2016-11-25,GBP,0.8042
3475,2016-11-26,USD,1.0
3476,2016-11-26,CAD,1.3491
3477,2016-11-26,AUD,1.3435
3478,2016-11-26,EUR,0.9441
3479,2016-11-26,GBP,0.8042
3480,2016-11-27,USD,1.0
3481,2016-11-27,CAD,1.3491
3482,2016-11-27,AUD,1.3435
3483,2016-11-27,EUR,0.9441
3484,2016-11-27,GBP,0.8042
3485,2016-11-28,USD,1.0
3486,2016-11-28,CAD,1.3451
3487,2016-11-28,AUD,1.3406
3488,2016-11-28,EUR,0.9445
3489,2016-11-28,GBP,0.8057
3490,2016-11-29,USD,1.0
3491,2016-11-29,CAD,1.3457
3492,2016-11-29,AUD,1.3436
3493,2016-11-29,EUR,0.9455
3494,2016-11-29,GBP,0.802
3495,2016-11-30,USD,1.0
3496,2016-11-30,CAD,1.3383
3497,2016-11-30,AUD,1.3438
3498,2016-11-30,EUR,0.9403
3499,2016-11-30,GBP,0.8016
3500,2016-12-01,USD,1.0
3501,2016-12-01,CAD,1.34
3502,2016-12-01,AUD,1.353
3503,2016-12-01,EUR,0.941
3504,2016-12-01,GBP,0.7914
3505,2016-12-02,USD,1.0
3506,2016-12-02,CAD,1.3303
3507,2016-12-02,AUD,1.3468
3508,2016-12-02,EUR,0.9397
3509,2016-12-02,GBP,0.7922
3510,2016-12-03,USD,1.0
3511,2016-12-03,CAD,1.3303
3512,2016-12-03,AUD,1.3468
3513,2016-12-03,EUR,0.9397
3514,2016-12-03,GBP,0.7922
3515,2016-12-04,USD,1.0
3516,2016-12-04,CAD,1.3303
3517,2016-12-04,AUD,1.3468
3518,2016-12-04,EUR,0.9397
3519,2016-12-04,GBP,0.7922
3520,2016-12-05,USD,1.0
3521,2016-12-05,CAD,1.3306
3522,2016-12-05,AUD,1.3447
3523,2016-12-05,EUR,0.9344
3524,2016-12-05,GBP,0.7865
3525,2016-12-06,USD,1.0
3526,2016-12-06,CAD,1.3268
3527,2016-12-06,AUD,1.3411
3528,2016-12-06,EUR,0.9316
3529,2016-12-06,GBP,0.7845
3530,2016-12-07,USD,1.0
3531,2016-12-07,CAD,1.3273
3532,2016-12-07,AUD,1.3428
3533,2016-12-07,EUR,0.932
3534,2016-12-07,GBP,0.7931
3535,2016-12-08,USD,1.0
3536,2016-12-08,CAD,1.3215
3537,2016-12-08,AUD,1.3386
3538,2016-12-08,EUR,0.9292
3539,2016-12-08,GBP,0.7898
3540,2016-12-09,USD,1.0
3541,2016-12-09,CAD,1.3177
3542,2016-12-09,AUD,1.3392
3543,2016-12-09,EUR,0.9471
3544,2016-12-09,GBP,0.7949
3545,2016-12-10,USD,1.0
3546,2016-12-10,CAD,1.3177
3547,2016-12-10,AUD,1.3392
3548,2016-12-10,EUR,0.9471
3549,2016-12-10,GBP,0.7949
3550,2016-12-11,USD,1.0
3551,2016-12-11,CAD,1.3177
3552,2016-12-11,AUD,1.3392
3553,2016-12-11,EUR,0.9471
3554,2016-12-11,GBP,0.7949
3555,2016-12-12,USD,1.0
3556,2016-12-12,CAD,1.3135
3557,2016-12-12,AUD,1.3377
3558,2016-12-12,EUR,0.9438
3559,2016-12-12,GBP,0.7918
3560,2016-12-13,USD,1.0
3561,2016-12-13,CAD,1.3121
3562,2016-12-13,AUD,1.3341
3563,2016-12-13,EUR,0.9425
3564,2016-12-13,GBP,0.7869
3565,2016-12-14,USD,1.0
3566,2016-12-14,CAD,1.3116
3567,2016-12-14,AUD,1.3319
3568,2016-12-14,EUR,0.9395
3569,2016-12-14,GBP,0.7888
3570,2016-12-15,USD,1.0
3571,2016-12-15,CAD,1.3343
3572,2016-12-15,AUD,1.3542
3573,2016-12-15,EUR,0.9598
3574,2016-12-15,GBP,0.8024
3575,2016-12-16,USD,1.0
3576,2016-12-16,CAD,1.3373
3577,2016-12-16,AUD,1.364
3578,2016-12-16,EUR,0.9579
3579,2016-12-16,GBP,0.8036
3580,2016-12-17,USD,1.0
3581,2016-12-17,CAD,1.3373
3582,2016-12-17,AUD,1.364
3583,2016-12-17,EUR,0.9579
3584,2016-12-17,GBP,0.8036
3585,2016-12-18,USD,1.0
3586,2016-12-18,CAD,1.3373
3587,2016-12-18,AUD,1.364
3588,2016-12-18,EUR,0.9579
3589,2016-12-18,GBP,0.8036
3590,2016-12-19,USD,1.0
3591,2016-12-19,CAD,1.3382
3592,2016-12-19,AUD,1.377
3593,2016-12-19,EUR,0.9595
3594,2016-12-19,GBP,0.8073
3595,2016-12-20,USD,1.0
3596,2016-12-20,CAD,1.3408
3597,2016-12-20,AUD,1.3817
3598,2016-12-20,EUR,0.9649
3599,2016-12-20,GBP,0.8103
3600,2016-12-21,USD,1.0
3601,2016-12-21,CAD,1.3369
3602,2016-12-21,AUD,1.3763
3603,2016-12-21,EUR,0.9596
3604,2016-12-21,GBP,0.8084
3605,2016-12-22,USD,1.0
3606,2016-12-22,CAD,1.3468
3607,2016-12-22,AUD,1.3855
3608,2016-12-22,EUR,0.9575
3609,2016-12-22,GBP,0.8105
3610,2016-12-23,USD,1.0
3611,2016-12-23,CAD,1.3514
3612,2016-12-23,AUD,1.3944
3613,2016-12-23,EUR,0.9573
3614,2016-12-23,GBP,0.8164
3615,2016-12-24,USD,1.0
3616,2016-12-24,CAD,1.3514
3617,2016-12-24,AUD,1.3944
3618,2016-12-24,EUR,0.9573
3619,2016-12-24,GBP,0.8164
3620,2016-12-25,USD,1.0
3621,2016-12-25,CAD,1.3514
3622,2016-12-25,AUD,1.3944
3623,2016-12-25,EUR,0.9573
3624,2016-12-25,GBP,0.8164
3625,2016-12-26,USD,1.0
3626,2016-12-26,CAD,1.3514
3627,2016-12-26,AUD,1.3944
3628,2016-12-26,EUR,0.9573
3629,2016-12-26,GBP,0.8164
3630,2016-12-27,USD,1.0
3631,2016-12-27,CAD,1.3534
3632,2016-12-27,AUD,1.3913
3633,2016-12-27,EUR,0.9574
3634,2016-12-27,GBP,0.8167
3635,2016-12-28,USD,1.0
3636,2016-12-28,CAD,1.3575
3637,2016-12-28,AUD,1.3933
3638,2016-12-28,EUR,0.9614
3639,2016-12-28,GBP,0.8185
3640,2016-12-29,USD,1.0
3641,2016-12-29,CAD,1.3541
3642,2016-12-29,AUD,1.3876
3643,2016-12-29,EUR,0.9567
3644,2016-12-29,GBP,0.816
3645,2016-12-30,USD,1.0
3646,2016-12-30,CAD,1.346
3647,2016-12-30,AUD,1.3847
3648,2016-12-30,EUR,0.9487
3649,2016-12-30,GBP,0.8122
3650,2016-12-31,USD,1.0
3651,2016-12-31,CAD,1.346
3652,2016-12-31,AUD,1.3847
3653,2016-12-31,EUR,0.9487
3654,2016-12-31,GBP,0.8122
3655,2017-01-01,USD,1.0
3656,2017-01-01,CAD,1.346
3657,2017-01-01,AUD,1.3847
3658,2017-01-01,EUR,0.9487
3659,2017-01-01,GBP,0.8122
3660,2017-01-02,USD,1.0
3661,2017-01-02,CAD,1.3445
3662,2017-01-02,AUD,1.3926
3663,2017-01-02,EUR,0.9556
3664,2017-01-02,GBP,0.8136
3665,2017-01-03,USD,1.0
3666,2017-01-03,CAD,1.3444
3667,2017-01-03,AUD,1.3854
3668,2017-01-03,EUR,0.9629
3669,2017-01-03,GBP,0.8143
3670,2017-01-04,USD,1.0
3671,2017-01-04,CAD,1.3312
3672,2017-01-04,AUD,1.3771
3673,2017-01-04,EUR,0.9581
3674,2017-01-04,GBP,0.8139
3675,2017-01-05,USD,1.0
3676,2017-01-05,CAD,1.33
3677,2017-01-05,AUD,1.3714
3678,2017-01-05,EUR,0.9523
3679,2017-01-05,GBP,0.8136
3680,2017-01-06,USD,1.0
3681,2017-01-06,CAD,1.3258
3682,2017-01-06,AUD,1.363
3683,2017-01-06,EUR,0.9444
3684,2017-01-06,GBP,0.8088
3685,2017-01-07,USD,1.0
3686,2017-01-07,CAD,1.3258
3687,2017-01-07,AUD,1.363
3688,2017-01-07,EUR,0.9444
3689,2017-01-07,GBP,0.8088
3690,2017-01-08,USD,1.0
3691,2017-01-08,CAD,1.3258
3692,2017-01-08,AUD,1.363
3693,2017-01-08,EUR,0.9444
3694,2017-01-08,GBP,0.8088
3695,2017-01-09,USD,1.0
3696,2017-01-09,CAD,1.3269
3697,2017-01-09,AUD,1.3653
3698,2017-01-09,EUR,0.9509
3699,2017-01-09,GBP,0.8241
3700,2017-01-10,USD,1.0
3701,2017-01-10,CAD,1.3241
3702,2017-01-10,AUD,1.3627
3703,2017-01-10,EUR,0.9463
3704,2017-01-10,GBP,0.8228
3705,2017-01-11,USD,1.0
3706,2017-01-11,CAD,1.3252
3707,2017-01-11,AUD,1.3559
3708,2017-01-11,EUR,0.9521
3709,2017-01-11,GBP,0.8257
3710,2017-01-12,USD,1.0
3711,2017-01-12,CAD,1.3057
3712,2017-01-12,AUD,1.3302
3713,2017-01-12,EUR,0.9364
3714,2017-01-12,GBP,0.8132
3715,2017-01-13,USD,1.0
3716,2017-01-13,CAD,1.3141
3717,2017-01-13,AUD,1.3343
3718,2017-01-13,EUR,0.938
3719,2017-01-13,GBP,0.8212
3720,2017-01-14,USD,1.0
3721,2017-01-14,CAD,1.3141
3722,2017-01-14,AUD,1.3343
3723,2017-01-14,EUR,0.938
3724,2017-01-14,GBP,0.8212
3725,2017-01-15,USD,1.0
3726,2017-01-15,CAD,1.3141
3727,2017-01-15,AUD,1.3343
3728,2017-01-15,EUR,0.938
3729,2017-01-15,GBP,0.8212
3730,2017-01-16,USD,1.0
3731,2017-01-16,CAD,1.3146
3732,2017-01-16,AUD,1.3377
3733,2017-01-16,EUR,0.9439
3734,2017-01-16,GBP,0.8288
3735,2017-01-17,USD,1.0
3736,2017-01-17,CAD,1.306
3737,2017-01-17,AUD,1.3255
3738,2017-01-17,EUR,0.936
3739,2017-01-17,GBP,0.8123
3740,2017-01-18,USD,1.0
3741,2017-01-18,CAD,1.3115
3742,2017-01-18,AUD,1.3248
3743,2017-01-18,EUR,0.9377
3744,2017-01-18,GBP,0.8143
3745,2017-01-19,USD,1.0
3746,2017-01-19,CAD,1.3282
3747,2017-01-19,AUD,1.3229
3748,2017-01-19,EUR,0.9374
3749,2017-01-19,GBP,0.8114
3750,2017-01-20,USD,1.0
3751,2017-01-20,CAD,1.3372
3752,2017-01-20,AUD,1.3276
3753,2017-01-20,EUR,0.9406
3754,2017-01-20,GBP,0.8145
3755,2017-01-21,USD,1.0
3756,2017-01-21,CAD,1.3372
3757,2017-01-21,AUD,1.3276
3758,2017-01-21,EUR,0.9406
3759,2017-01-21,GBP,0.8145
3760,2017-01-22,USD,1.0
3761,2017-01-22,CAD,1.3372
3762,2017-01-22,AUD,1.3276
3763,2017-01-22,EUR,0.9406
3764,2017-01-22,GBP,0.8145
3765,2017-01-23,USD,1.0
3766,2017-01-23,CAD,1.3314
3767,2017-01-23,AUD,1.3212
3768,2017-01-23,EUR,0.9333
3769,2017-01-23,GBP,0.804
3770,2017-01-24,USD,1.0
3771,2017-01-24,CAD,1.3274
3772,2017-01-24,AUD,1.321
3773,2017-01-24,EUR,0.9304
3774,2017-01-24,GBP,0.8034
3775,2017-01-25,USD,1.0
3776,2017-01-25,CAD,1.3097
3777,2017-01-25,AUD,1.323
3778,2017-01-25,EUR,0.9308
3779,2017-01-25,GBP,0.7942
3780,2017-01-26,USD,1.0
3781,2017-01-26,CAD,1.3129
3782,2017-01-26,AUD,1.3276
3783,2017-01-26,EUR,0.9346
3784,2017-01-26,GBP,0.7957
3785,2017-01-27,USD,1.0
3786,2017-01-27,CAD,1.3119
3787,2017-01-27,AUD,1.3266
3788,2017-01-27,EUR,0.9362
3789,2017-01-27,GBP,0.7974
3790,2017-01-28,USD,1.0
3791,2017-01-28,CAD,1.3119
3792,2017-01-28,AUD,1.3266
3793,2017-01-28,EUR,0.9362
3794,2017-01-28,GBP,0.7974
3795,2017-01-29,USD,1.0
3796,2017-01-29,CAD,1.3119
3797,2017-01-29,AUD,1.3266
3798,2017-01-29,EUR,0.9362
3799,2017-01-29,GBP,0.7974
3800,2017-01-30,USD,1.0
3801,2017-01-30,CAD,1.3154
3802,2017-01-30,AUD,1.3273
3803,2017-01-30,EUR,0.9407
3804,2017-01-30,GBP,0.799
3805,2017-01-31,USD,1.0
3806,2017-01-31,CAD,1.3069
3807,2017-01-31,AUD,1.3201
3808,2017-01-31,EUR,0.9298
3809,2017-01-31,GBP,0.8006
3810,2017-02-01,USD,1.0
3811,2017-02-01,CAD,1.3065
3812,2017-02-01,AUD,1.3184
3813,2017-02-01,EUR,0.9268
3814,2017-02-01,GBP,0.7916
3815,2017-02-02,USD,1.0
3816,2017-02-02,CAD,1.3
3817,2017-02-02,AUD,1.3009
3818,2017-02-02,EUR,0.9252
3819,2017-02-02,GBP,0.7963
3820,2017-02-03,USD,1.0
3821,2017-02-03,CAD,1.3056
3822,2017-02-03,AUD,1.3087
3823,2017-02-03,EUR,0.931
3824,2017-02-03,GBP,0.8008
3825,2017-02-04,USD,1.0
3826,2017-02-04,CAD,1.3056
3827,2017-02-04,AUD,1.3087
3828,2017-02-04,EUR,0.931
3829,2017-02-04,GBP,0.8008
3830,2017-02-05,USD,1.0
3831,2017-02-05,CAD,1.3056
3832,2017-02-05,AUD,1.3087
3833,2017-02-05,EUR,0.931
3834,2017-02-05,GBP,0.8008
3835,2017-02-06,USD,1.0
3836,2017-02-06,CAD,1.3057
3837,2017-02-06,AUD,1.3075
3838,2017-02-06,EUR,0.9335
3839,2017-02-06,GBP,0.8024
3840,2017-02-07,USD,1.0
3841,2017-02-07,CAD,1.3182
3842,2017-02-07,AUD,1.3128
3843,2017-02-07,EUR,0.9368
3844,2017-02-07,GBP,0.8087
3845,2017-02-08,USD,1.0
3846,2017-02-08,CAD,1.3146
3847,2017-02-08,AUD,1.309
3848,2017-02-08,EUR,0.9376
3849,2017-02-08,GBP,0.8
3850,2017-02-09,USD,1.0
3851,2017-02-09,CAD,1.3109
3852,2017-02-09,AUD,1.3061
3853,2017-02-09,EUR,0.9353
3854,2017-02-09,GBP,0.7958
3855,2017-02-10,USD,1.0
3856,2017-02-10,CAD,1.3139
3857,2017-02-10,AUD,1.3082
3858,2017-02-10,EUR,0.9408
3859,2017-02-10,GBP,0.8024
3860,2017-02-11,USD,1.0
3861,2017-02-11,CAD,1.3139
3862,2017-02-11,AUD,1.3082
3863,2017-02-11,EUR,0.9408
3864,2017-02-11,GBP,0.8024
3865,2017-02-12,USD,1.0
3866,2017-02-12,CAD,1.3139
3867,2017-02-12,AUD,1.3082
3868,2017-02-12,EUR,0.9408
3869,2017-02-12,GBP,0.8024
3870,2017-02-13,USD,1.0
3871,2017-02-13,CAD,1.3093
3872,2017-02-13,AUD,1.3046
3873,2017-02-13,EUR,0.9408
3874,2017-02-13,GBP,0.7987
3875,2017-02-14,USD,1.0
3876,2017-02-14,CAD,1.303
3877,2017-02-14,AUD,1.3003
3878,2017-02-14,EUR,0.9414
3879,2017-02-14,GBP,0.8011
3880,2017-02-15,USD,1.0
3881,2017-02-15,CAD,1.3083
3882,2017-02-15,AUD,1.3037
3883,2017-02-15,EUR,0.9474
3884,2017-02-15,GBP,0.8053
3885,2017-02-16,USD,1.0
3886,2017-02-16,CAD,1.3016
3887,2017-02-16,AUD,1.2963
3888,2017-02-16,EUR,0.9388
3889,2017-02-16,GBP,0.799
3890,2017-02-17,USD,1.0
3891,2017-02-17,CAD,1.3079
3892,2017-02-17,AUD,1.3044
3893,2017-02-17,EUR,0.939
3894,2017-02-17,GBP,0.8049
3895,2017-02-18,USD,1.0
3896,2017-02-18,CAD,1.3079
3897,2017-02-18,AUD,1.3044
3898,2017-02-18,EUR,0.939
3899,2017-02-18,GBP,0.8049
3900,2017-02-19,USD,1.0
3901,2017-02-19,CAD,1.3079
3902,2017-02-19,AUD,1.3044
3903,2017-02-19,EUR,0.939
3904,2017-02-19,GBP,0.8049
3905,2017-02-20,USD,1.0
3906,2017-02-20,CAD,1.311
3907,2017-02-20,AUD,1.3032
3908,2017-02-20,EUR,0.942
3909,2017-02-20,GBP,0.802
3910,2017-02-21,USD,1.0
3911,2017-02-21,CAD,1.3135
3912,2017-02-21,AUD,1.3061
3913,2017-02-21,EUR,0.949
3914,2017-02-21,GBP,0.8054
3915,2017-02-22,USD,1.0
3916,2017-02-22,CAD,1.3168
3917,2017-02-22,AUD,1.3021
3918,2017-02-22,EUR,0.9512
3919,2017-02-22,GBP,0.8033
3920,2017-02-23,USD,1.0
3921,2017-02-23,CAD,1.3116
3922,2017-02-23,AUD,1.2949
3923,2017-02-23,EUR,0.9458
3924,2017-02-23,GBP,0.8004
3925,2017-02-24,USD,1.0
3926,2017-02-24,CAD,1.3109
3927,2017-02-24,AUD,1.3023
3928,2017-02-24,EUR,0.9426
3929,2017-02-24,GBP,0.7965
3930,2017-02-25,USD,1.0
3931,2017-02-25,CAD,1.3109
3932,2017-02-25,AUD,1.3023
3933,2017-02-25,EUR,0.9426
3934,2017-02-25,GBP,0.7965
3935,2017-02-26,USD,1.0
3936,2017-02-26,CAD,1.3109
3937,2017-02-26,AUD,1.3023
3938,2017-02-26,EUR,0.9426
3939,2017-02-26,GBP,0.7965
3940,2017-02-27,USD,1.0
3941,2017-02-27,CAD,1.3119
3942,2017-02-27,AUD,1.3031
3943,2017-02-27,EUR,0.9446
3944,2017-02-27,GBP,0.8055
3945,2017-02-28,USD,1.0
3946,2017-02-28,CAD,1.3196
3947,2017-02-28,AUD,1.3029
3948,2017-02-28,EUR,0.9437
3949,2017-02-28,GBP,0.805
3950,2017-03-01,USD,1.0
3951,2017-03-01,CAD,1.3333
3952,2017-03-01,AUD,1.3056
3953,2017-03-01,EUR,0.9494
3954,2017-03-01,GBP,0.8122
3955,2017-03-02,USD,1.0
3956,2017-03-02,CAD,1.3381
3957,2017-03-02,AUD,1.3163
3958,2017-03-02,EUR,0.9511
3959,2017-03-02,GBP,0.8138
3960,2017-03-03,USD,1.0
3961,2017-03-03,CAD,1.3404
3962,2017-03-03,AUD,1.321
3963,2017-03-03,EUR,0.9465
3964,2017-03-03,GBP,0.8174
3965,2017-03-04,USD,1.0
3966,2017-03-04,CAD,1.3404
3967,2017-03-04,AUD,1.321
3968,2017-03-04,EUR,0.9465
3969,2017-03-04,GBP,0.8174
3970,2017-03-05,USD,1.0
3971,2017-03-05,CAD,1.3404
3972,2017-03-05,AUD,1.321
3973,2017-03-05,EUR,0.9465
3974,2017-03-05,GBP,0.8174
3975,2017-03-06,USD,1.0
3976,2017-03-06,CAD,1.339
3977,2017-03-06,AUD,1.3158
3978,2017-03-06,EUR,0.9441
3979,2017-03-06,GBP,0.8148
3980,2017-03-07,USD,1.0
3981,2017-03-07,CAD,1.3418
3982,2017-03-07,AUD,1.3162
3983,2017-03-07,EUR,0.9455
3984,2017-03-07,GBP,0.8199
3985,2017-03-08,USD,1.0
3986,2017-03-08,CAD,1.3445
3987,2017-03-08,AUD,1.3232
3988,2017-03-08,EUR,0.9473
3989,2017-03-08,GBP,0.8218
3990,2017-03-09,USD,1.0
3991,2017-03-09,CAD,1.3527
3992,2017-03-09,AUD,1.3311
3993,2017-03-09,EUR,0.9478
3994,2017-03-09,GBP,0.8213
3995,2017-03-10,USD,1.0
3996,2017-03-10,CAD,1.3504
3997,2017-03-10,AUD,1.329
3998,2017-03-10,EUR,0.9429
3999,2017-03-10,GBP,0.8226
4000,2017-03-11,USD,1.0
4001,2017-03-11,CAD,1.3504
4002,2017-03-11,AUD,1.329
4003,2017-03-11,EUR,0.9429
4004,2017-03-11,GBP,0.8226
4005,2017-03-12,USD,1.0
4006,2017-03-12,CAD,1.3504
4007,2017-03-12,AUD,1.329
4008,2017-03-12,EUR,0.9429
4009,2017-03-12,GBP,0.8226
4010,2017-03-13,USD,1.0
4011,2017-03-13,CAD,1.3458
4012,2017-03-13,AUD,1.3203
4013,2017-03-13,EUR,0.9378
4014,2017-03-13,GBP,0.8183
4015,2017-03-14,USD,1.0
4016,2017-03-14,CAD,1.3487
4017,2017-03-14,AUD,1.3238
4018,2017-03-14,EUR,0.9406
4019,2017-03-14,GBP,0.8237
4020,2017-03-15,USD,1.0
4021,2017-03-15,CAD,1.3454
4022,2017-03-15,AUD,1.3173
4023,2017-03-15,EUR,0.9414
4024,2017-03-15,GBP,0.8197
4025,2017-03-16,USD,1.0
4026,2017-03-16,CAD,1.3311
4027,2017-03-16,AUD,1.3001
4028,2017-03-16,EUR,0.9323
4029,2017-03-16,GBP,0.8093
4030,2017-03-17,USD,1.0
4031,2017-03-17,CAD,1.3315
4032,2017-03-17,AUD,1.2983
4033,2017-03-17,EUR,0.9314
4034,2017-03-17,GBP,0.8091
4035,2017-03-18,USD,1.0
4036,2017-03-18,CAD,1.3315
4037,2017-03-18,AUD,1.2983
4038,2017-03-18,EUR,0.9314
4039,2017-03-18,GBP,0.8091
4040,2017-03-19,USD,1.0
4041,2017-03-19,CAD,1.3315
4042,2017-03-19,AUD,1.2983
4043,2017-03-19,EUR,0.9314
4044,2017-03-19,GBP,0.8091
4045,2017-03-20,USD,1.0
4046,2017-03-20,CAD,1.3355
4047,2017-03-20,AUD,1.2948
4048,2017-03-20,EUR,0.9301
4049,2017-03-20,GBP,0.8072
4050,2017-03-21,USD,1.0
4051,2017-03-21,CAD,1.3284
4052,2017-03-21,AUD,1.2932
4053,2017-03-21,EUR,0.9258
4054,2017-03-21,GBP,0.8031
4055,2017-03-22,USD,1.0
4056,2017-03-22,CAD,1.3378
4057,2017-03-22,AUD,1.3034
4058,2017-03-22,EUR,0.9253
4059,2017-03-22,GBP,0.8031
4060,2017-03-23,USD,1.0
4061,2017-03-23,CAD,1.3339
4062,2017-03-23,AUD,1.3102
4063,2017-03-23,EUR,0.9271
4064,2017-03-23,GBP,0.7999
4065,2017-03-24,USD,1.0
4066,2017-03-24,CAD,1.3372
4067,2017-03-24,AUD,1.3125
4068,2017-03-24,EUR,0.9255
4069,2017-03-24,GBP,0.8015
4070,2017-03-25,USD,1.0
4071,2017-03-25,CAD,1.3372
4072,2017-03-25,AUD,1.3125
4073,2017-03-25,EUR,0.9255
4074,2017-03-25,GBP,0.8015
4075,2017-03-26,USD,1.0
4076,2017-03-26,CAD,1.3372
4077,2017-03-26,AUD,1.3125
4078,2017-03-26,EUR,0.9255
4079,2017-03-26,GBP,0.8015
4080,2017-03-27,USD,1.0
4081,2017-03-27,CAD,1.3349
4082,2017-03-27,AUD,1.3097
4083,2017-03-27,EUR,0.9184
4084,2017-03-27,GBP,0.7935
4085,2017-03-28,USD,1.0
4086,2017-03-28,CAD,1.3395
4087,2017-03-28,AUD,1.3151
4088,2017-03-28,EUR,0.9209
4089,2017-03-28,GBP,0.7962
4090,2017-03-29,USD,1.0
4091,2017-03-29,CAD,1.3379
4092,2017-03-29,AUD,1.3082
4093,2017-03-29,EUR,0.9304
4094,2017-03-29,GBP,0.8037
4095,2017-03-30,USD,1.0
4096,2017-03-30,CAD,1.3337
4097,2017-03-30,AUD,1.3028
4098,2017-03-30,EUR,0.9314
4099,2017-03-30,GBP,0.8026
4100,2017-03-31,USD,1.0
4101,2017-03-31,CAD,1.3343
4102,2017-03-31,AUD,1.3078
4103,2017-03-31,EUR,0.9354
4104,2017-03-31,GBP,0.8002
4105,2017-04-01,USD,1.0
4106,2017-04-01,CAD,1.3343
4107,2017-04-01,AUD,1.3078
4108,2017-04-01,EUR,0.9354
4109,2017-04-01,GBP,0.8002
4110,2017-04-02,USD,1.0
4111,2017-04-02,CAD,1.3343
4112,2017-04-02,AUD,1.3078
4113,2017-04-02,EUR,0.9354
4114,2017-04-02,GBP,0.8002
4115,2017-04-03,USD,1.0
4116,2017-04-03,CAD,1.3347
4117,2017-04-03,AUD,1.3143
4118,2017-04-03,EUR,0.938
4119,2017-04-03,GBP,0.7997
4120,2017-04-04,USD,1.0
4121,2017-04-04,CAD,1.3445
4122,2017-04-04,AUD,1.3247
4123,2017-04-04,EUR,0.9389
4124,2017-04-04,GBP,0.8039
4125,2017-04-05,USD,1.0
4126,2017-04-05,CAD,1.3384
4127,2017-04-05,AUD,1.3191
4128,2017-04-05,EUR,0.9365
4129,2017-04-05,GBP,0.8008
4130,2017-04-06,USD,1.0
4131,2017-04-06,CAD,1.3428
4132,2017-04-06,AUD,1.3222
4133,2017-04-06,EUR,0.9376
4134,2017-04-06,GBP,0.8025
4135,2017-04-07,USD,1.0
